"100hz: Time (s)","100hz: Current (A)","100hz: Potential (V)","250hz: Time (s)","250hz: Current (A)","250hz: Potential (V)","400hz: Time (s)","400hz: Current (A)","400hz: Potential (V)","550hz: Time (s)","550hz: Current (A)","550hz: Potential (V)","700hz: Time (s)","700hz: Current (A)","700hz: Potential (V)","850hz: Time (s)","850hz: Current (A)","850hz: Potential (V)","1000hz: Time (s)","1000hz: Current (A)","1000hz: Potential (V)"
,,,0.0387,-0.03173828125,0.529098510742,0.0387,0.041561126709,-1.22737884521,0.0387,0.0725936889648,-0.19416809082,0.0387,-0.0551605224609,-1.82590484619,0.0387,0.0114440917969,-2.08129882812,0.0387,0.024528503418,-2.01435089111
,,,0.0388,-0.032958984375,0.203895568848,0.0388,0.0494766235352,-0.750350952148,0.0388,0.0732040405273,0.519943237305,0.0388,-0.014705657959,-2.11772918701,0.0388,0.0634574890137,-1.60121917725,0.0388,0.0935745239258,-1.29127502441
,,,0.0389,-0.0326538085938,-0.124359130859,0.0389,0.0531196594238,-0.248908996582,0.0389,0.0625419616699,1.16100311279,0.0389,0.0239181518555,-1.9962310791,0.0389,0.102691650391,-0.692558288574,0.0389,0.131282806396,-0.0968933105469
,,,0.039,-0.032958984375,-0.449371337891,0.039,0.0537300109863,0.267601013184,0.039,0.0455093383789,1.66549682617,0.039,0.0582885742188,-1.5100479126,0.039,0.112438201904,0.383186340332,0.039,0.116386413574,1.11541748047
,,,0.0391,-0.0320434570312,-0.756454467773,0.0391,0.0509834289551,0.765991210938,0.0391,0.019359588623,1.97238922119,0.0391,0.0838470458984,-0.744247436523,0.0391,0.0896263122559,1.35860443115,0.0391,0.0537300109863,1.89647674561
,,,0.0392,-0.0302124023438,-1.06029510498,0.0392,0.0446128845215,1.22489929199,0.0392,-0.00345230102539,2.02102661133,0.0392,0.0941848754883,0.143051147461,0.0392,0.0397300720215,1.9359588623,0.0392,-0.0244331359863,1.93290710449
,,,0.0393,-0.0274848937988,-1.32160186768,0.0393,0.0351715087891,1.60160064697,0.0393,-0.0241279602051,1.82952880859,0.0393,0.0850486755371,1.003074646,0.0393,-0.0177383422852,1.96323394775,0.0393,-0.0913429260254,1.20964050293
,,,0.0394,-0.0238227844238,-1.55868530273,0.0394,0.0230026245117,1.86309814453,0.0394,-0.0457191467285,1.41944885254,0.0394,0.057373046875,1.66854858398,0.0394,-0.067024230957,1.4253616333,0.0394,-0.127849578857,0.0185012817383
,,,0.0395,-0.0192642211914,-1.74999237061,0.0395,0.0102424621582,2.01797485352,0.0395,-0.0609397888184,0.841903686523,0.0395,0.0196647644043,2.00271606445,0.0395,-0.102596282959,0.483512878418,0.0395,-0.119323730469,-1.20010375977
,,,0.0396,-0.014705657959,-1.89895629883,0.0396,-0.00223159790039,2.03323364258,0.0396,-0.0700569152832,0.149154663086,0.0396,-0.0183486938477,1.94816589355,0.0396,-0.110816955566,-0.595283508301,0.0396,-0.0569725036621,-1.98097229004
,,,0.0397,-0.00923156738281,-2.00519561768,0.0397,-0.0140953063965,1.91764831543,0.0397,-0.073413848877,-0.558853149414,0.0397,-0.0527191162109,1.50756835938,0.0397,-0.0876998901367,-1.53121948242,0.0397,0.0251388549805,-2.0112991333
,,,0.0398,-0.00375747680664,-2.05383300781,0.0398,-0.0247383117676,1.686668396,0.0398,-0.0642776489258,-1.22737884521,0.0398,-0.0794792175293,0.78125,0.0398,-0.0341606140137,-2.05688476562,0.0398,0.0935745239258,-1.29413604736
,,,0.0399,0.00110626220703,-2.05688476562,0.0399,-0.0356864929199,1.33419036865,0.0399,-0.0493812561035,-1.72882080078,0.0399,-0.0913429260254,-0.102996826172,0.0399,0.0239181518555,-2.0112991333,0.0399,0.131587982178,-0.0968933105469
,,,0.04,0.00627517700195,-2.00824737549,0.04,-0.0448226928711,0.908851623535,0.04,-0.0253486633301,-2.04486846924,0.04,-0.0883102416992,-0.97827911377,0.04,0.0747108459473,-1.41582489014,0.04,0.115776062012,1.11541748047
,,,0.0401,0.0108528137207,-1.90200805664,0.0401,-0.0506019592285,0.419616699219,0.0401,-0.000114440917969,-2.12993621826,0.0401,-0.064582824707,-1.68018341064,0.0401,0.107555389404,-0.443458557129,0.0401,0.0540351867676,1.89647674561
,,,0.0402,0.0157165527344,-1.75609588623,0.0402,-0.0514984130859,-0.0999450683594,0.0402,0.023307800293,-1.96571350098,0.0402,-0.0271797180176,-2.06909179688,0.0402,0.109691619873,0.63533782959,0.0402,-0.0244331359863,1.93290710449
,,,0.0403,0.0199699401855,-1.56764984131,0.0403,-0.0530242919922,-0.610542297363,0.0403,0.0461196899414,-1.52206420898,0.0403,0.0135803222656,-2.06909179688,0.0403,0.0795745849609,1.54705047607,0.0403,-0.0916481018066,1.20964050293
,,,0.0404,0.023307800293,-1.33380889893,0.0404,-0.0493812561035,-1.09672546387,0.0404,0.0619506835938,-1.00555419922,0.0404,0.0491714477539,-1.68323516846,0.0404,0.025749206543,1.99680328369,0.0404,-0.128154754639,0.0185012817383
,,,0.0405,0.0272750854492,-1.06945037842,0.0405,-0.0417709350586,-1.56154632568,0.0405,0.0725936889648,-0.31566619873,0.0405,0.0777626037598,-0.987243652344,0.0405,-0.0299072265625,1.88121795654,0.0405,-0.119323730469,-1.20010375977
,,,0.0406,0.0300025939941,-0.744247436523,0.0406,-0.0308227539062,-1.83506011963,0.0406,0.0722885131836,0.39234161377,0.0406,0.0932693481445,-0.118255615234,0.0406,-0.0782775878906,1.23100280762,0.0406,-0.0569725036621,-1.98402404785
,,,0.0407,0.0321388244629,-0.464630126953,0.0407,-0.0177383422852,-2.04772949219,0.0407,0.0652885437012,1.05476379395,0.0407,0.0887107849121,0.765991210938,0.0407,-0.107173919678,0.231170654297,0.0407,0.0248336791992,-2.01740264893
,,,0.0408,0.0336647033691,-0.142478942871,0.0408,-0.00436782836914,-2.12993621826,0.0408,0.0494766235352,1.58958435059,0.0408,0.0637626647949,1.56517028809,0.0408,-0.108680725098,-0.841522216797,0.0408,0.0935745239258,-1.2882232666
,,,0.0409,0.0333595275879,0.185585021973,0.0409,0.0084114074707,-2.08435058594,0.0409,0.0251388549805,1.92070007324,0.0409,0.0309181213379,1.93901062012,0.0409,-0.0779724121094,-1.70135498047,0.0409,0.131282806396,-0.0726699829102
,,,0.041,0.0330543518066,0.51383972168,0.041,0.020580291748,-1.90811157227,0.041,0.00202178955078,2.03323364258,0.041,-0.00801086425781,2.00576782227,0.041,-0.0198745727539,-2.09941864014,0.041,0.115776062012,1.11541748047
,,,0.0411,0.0315284729004,0.826835632324,0.0411,0.0315284729004,-1.61933898926,0.0411,-0.0207901000977,1.87816619873,0.0411,-0.0432968139648,1.6716003418,0.0411,0.0370025634766,-1.91707611084,0.0411,0.0543403625488,1.89952850342
,,,0.0412,0.0296974182129,1.11846923828,0.0412,0.0418663024902,-1.22737884521,0.0412,-0.0423812866211,1.51042938232,0.0412,-0.072193145752,1.00917816162,0.0412,0.0847625732422,-1.21517181396,0.0412,-0.0244331359863,1.92985534668
,,,0.0413,0.0263595581055,1.3858795166,0.0413,0.0488662719727,-0.759315490723,0.0413,-0.0584983825684,0.960540771484,0.0413,-0.0898361206055,0.155258178711,0.0413,0.111522674561,-0.185012817383,0.0413,-0.0919532775879,1.21269226074
,,,0.0414,0.0224113464355,1.61991119385,0.0414,0.0534248352051,-0.248908996582,0.0414,-0.068531036377,0.279808044434,0.0414,-0.0913429260254,-0.738143920898,0.0414,0.106048583984,0.875473022461,0.0414,-0.127849578857,0.0154495239258
,,,0.0415,0.0184440612793,1.81446075439,0.0415,0.0540351867676,0.267601013184,0.0415,-0.0724983215332,-0.428199768066,0.0415,-0.0731086730957,-1.49784088135,0.0415,0.0677299499512,1.69887542725,0.0415,-0.11962890625,-1.20010375977
,,,0.0416,0.0135803222656,1.96323394775,0.0416,0.0509834289551,0.76904296875,0.0416,-0.0682258605957,-1.09672546387,0.0416,-0.0393486022949,-1.9962310791,0.0416,0.0120544433594,2.02407836914,0.0416,-0.0569725036621,-1.98097229004
,,,0.0417,0.00871658325195,2.06661224365,0.0417,0.0443077087402,1.2279510498,0.0417,-0.0524139404297,-1.64375305176,0.0417,0.00263214111328,-2.1146774292,0.0417,-0.0423812866211,1.77192687988,0.0417,0.0251388549805,-2.02045440674
,,,0.0418,0.00354766845703,2.1183013916,0.0418,0.0345611572266,1.59854888916,0.0418,-0.0299072265625,-2.00519561768,0.0418,0.0397300720215,-1.82590484619,0.0418,-0.0873947143555,1.01833343506,0.0418,0.0935745239258,-1.29127502441
,,,0.0419,-0.00101089477539,2.1183013916,0.0419,0.0230026245117,1.86309814453,0.0419,-0.00436782836914,-2.12688446045,0.0419,0.0707626342773,-1.21517181396,0.0419,-0.109596252441,-0.0270843505859,0.0419,0.131587982178,-0.0999450683594
,,,0.042,-0.00587463378906,2.07271575928,0.042,0.0108528137207,2.0149230957,0.042,0.019359588623,-2.00824737549,0.042,0.0911331176758,-0.36735534668,0.042,-0.104732513428,-1.07231140137,0.042,0.115776062012,1.11541748047
,,,0.0421,-0.0104522705078,1.96933746338,0.0421,-0.00223159790039,2.03323364258,0.0421,0.0409507751465,-1.65576934814,0.0421,0.0917434692383,0.522994995117,0.0421,-0.0654983520508,-1.83811187744,0.0421,0.0540351867676,1.89952850342
,,,0.0422,-0.014705657959,1.82037353516,0.0422,-0.0140953063965,1.91764831543,0.0422,0.0592041015625,-1.10893249512,0.0422,0.074405670166,1.32217407227,0.0422,-0.00558853149414,-2.11162567139,0.0422,-0.0244331359863,1.92985534668
,,,0.0423,-0.0192642211914,1.62906646729,0.0423,-0.0253486633301,1.68075561523,0.0423,0.0710678100586,-0.449371337891,0.0423,0.0424766540527,1.85089111328,0.0423,0.0491714477539,-1.75304412842,0.0423,-0.0916481018066,1.21269226074
,,,0.0424,-0.0226211547852,1.39503479004,0.0424,-0.0353813171387,1.33724212646,0.0424,0.0735092163086,0.267601013184,0.0424,0.00293731689453,2.03018188477,0.0424,0.0935745239258,-0.993347167969,0.0424,-0.128154754639,0.0185012817383
,,,0.0425,-0.0262641906738,1.13067626953,0.0425,-0.0442123413086,0.896644592285,0.0425,0.0665092468262,0.942230224609,0.0425,-0.0332641601562,1.79920196533,0.0425,0.113334655762,0.067138671875,0.0425,-0.119323730469,-1.20010375977
,,,0.0426,-0.0280952453613,0.808525085449,0.0426,-0.049991607666,0.416564941406,0.0426,0.0518989562988,1.50451660156,0.0426,-0.0651931762695,1.22489929199,0.0426,0.099048614502,1.09729766846,0.0426,-0.0584983825684,-1.98402404785
,,,0.0427,-0.0314331054688,0.535011291504,0.0427,-0.0524139404297,-0.0999450683594,0.0427,0.0306129455566,1.88426971436,0.0427,-0.0870895385742,0.413513183594,0.0427,0.0561714172363,1.82037353516,0.0427,0.0254440307617,-2.02045440674
,,,0.0428,-0.032958984375,0.203895568848,0.0428,-0.0530242919922,-0.613594055176,0.0428,0.00627517700195,2.03018188477,0.0428,-0.0916481018066,-0.601387023926,0.0428,-0.00192642211914,2.01797485352,0.0428,0.0932693481445,-1.29718780518
,,,0.0429,-0.0326538085938,-0.118255615234,0.0429,-0.0493812561035,-1.09672546387,0.0429,-0.0171279907227,1.93290710449,0.0429,-0.081615447998,-1.30634307861,0.0429,-0.0539398193359,1.63822174072,0.0429,0.132503509521,-0.0665664672852
,,,0.043,-0.032958984375,-0.449371337891,0.043,-0.0417709350586,-1.5100479126,0.043,-0.0378227233887,1.60160064697,0.043,-0.048770904541,-1.88674926758,0.043,-0.0950050354004,0.762939453125,0.043,0.116386413574,1.11541748047
,,,0.0431,-0.03173828125,-0.753402709961,0.0431,-0.030517578125,-1.83811187744,0.0431,-0.0560760498047,1.02119445801,0.0431,-0.00984191894531,-2.1146774292,0.0431,-0.110816955566,-0.279235839844,0.0431,0.0537300109863,1.89342498779
,,,0.0432,-0.030517578125,-1.05113983154,0.0432,-0.0180435180664,-2.05383300781,0.0432,-0.0682258605957,0.413513183594,0.0432,0.0293922424316,-1.93538665771,0.0432,-0.0983428955078,-1.29127502441,0.0432,-0.0247383117676,1.92680358887
,,,0.0433,-0.0274848937988,-1.32160186768,0.0433,-0.00436782836914,-2.13298797607,0.0433,-0.0718879699707,-0.294494628906,0.0433,0.0625419616699,-1.41277313232,0.0433,-0.0524139404297,-1.95960998535,0.0433,-0.0907325744629,1.20658874512
,,,0.0434,-0.0238227844238,-1.54647827148,0.0434,0.00871658325195,-2.08435058594,0.0434,-0.0691413879395,-0.981140136719,0.0434,0.0868797302246,-0.619697570801,0.0434,0.0084114074707,-2.08435058594,0.0434,-0.12845993042,0.0123977661133
,,,0.0435,-0.0186538696289,-1.74694061279,0.0435,0.0202751159668,-1.90811157227,0.0435,-0.0560760498047,-1.55868530273,0.0435,0.0935745239258,0.273704528809,0.0435,0.0607299804688,-1.63154602051,0.0435,-0.119323730469,-1.19705200195
,,,0.0436,-0.0144004821777,-1.88980102539,0.0436,0.0315284729004,-1.61628723145,0.0436,-0.0338745117188,-1.95369720459,0.0436,0.0817108154297,1.11541748047,0.0436,0.100879669189,-0.753402709961,0.0436,-0.0569725036621,-1.98707580566
,,,0.0437,-0.00984191894531,-1.99928283691,0.0437,0.041561126709,-1.22127532959,0.0437,-0.00892639160156,-2.12688446045,0.0437,0.0525093078613,1.74140930176,0.0437,0.112743377686,0.322341918945,0.0437,0.0248336791992,-2.01740264893
,,,0.0438,-0.00375747680664,-2.05383300781,0.0438,0.0488662719727,-0.756454467773,0.0438,0.0151062011719,-2.04486846924,0.0438,0.0144958496094,2.02713012695,0.0438,0.091438293457,1.3069152832,0.0438,0.0932693481445,-1.29413604736
,,,0.0439,0.00171661376953,-2.05383300781,0.0439,0.0534248352051,-0.248908996582,0.0439,0.0373077392578,-1.73492431641,0.0439,-0.0235176086426,1.90868377686,0.0439,0.0433921813965,1.92070007324,0.0439,0.13219833374,-0.102996826172
,,,0.044,0.0059700012207,-2.00233459473,0.044,0.0546455383301,0.264549255371,0.044,0.0561714172363,-1.2243270874,0.044,-0.0563812255859,1.42230987549,0.044,-0.014705657959,1.98459625244,0.044,0.11547088623,1.11541748047
,,,0.0441,0.0102424621582,-1.89895629883,0.0441,0.0503921508789,0.78125,0.0441,0.0695419311523,-0.568008422852,0.0441,-0.082836151123,0.662803649902,0.0441,-0.0651931762695,1.47399902344,0.0441,0.0543403625488,1.89037322998
,,,0.0442,0.0160217285156,-1.75304412842,0.0442,0.0449180603027,1.23100280762,0.0442,0.0737953186035,0.133895874023,0.0442,-0.0922584533691,-0.227546691895,0.0442,-0.102005004883,0.550270080566,0.0442,-0.0244331359863,1.92985534668
,,,0.0443,0.0202751159668,-1.56154632568,0.0443,0.0342559814453,1.60465240479,0.0443,0.0686264038086,0.832939147949,0.0443,-0.0861740112305,-1.08451843262,0.0443,-0.110511779785,-0.653076171875,0.0443,-0.0925636291504,1.20658874512
,,,0.0444,0.023307800293,-1.3277053833,0.0444,0.023307800293,1.86901092529,0.0444,0.0558662414551,1.41334533691,0.0444,-0.0606346130371,-1.75304412842,0.0444,-0.0895309448242,-1.48258209229,0.0444,-0.126628875732,0.0123977661133
,,,0.0445,0.0266647338867,-1.06334686279,0.0445,0.0108528137207,2.01797485352,0.0445,0.0345611572266,1.82952880859,0.0445,-0.0214004516602,-2.09045410156,0.0445,-0.0387382507324,-2.03876495361,0.0445,-0.120239257812,-1.20296478271
,,,0.0446,0.0303077697754,-0.732040405273,0.0446,-0.00223159790039,2.0393371582,0.0446,0.0108528137207,2.02713012695,0.0446,0.0190544128418,-2.03266143799,0.0446,0.0214958190918,-2.02655792236,0.0446,-0.0572776794434,-1.98707580566
,,,0.0447,0.0330543518066,-0.458526611328,0.0447,-0.0140953063965,1.92070007324,0.0447,-0.0131797790527,1.96933746338,0.0447,0.0534248352051,-1.60121917725,0.0447,0.0704574584961,-1.45835876465,0.0447,0.0254440307617,-2.00824737549
,,,0.0448,0.0333595275879,-0.136375427246,0.0448,-0.0253486633301,1.68972015381,0.0448,-0.0341606140137,1.67770385742,0.0448,0.0814056396484,-0.826263427734,0.0448,0.107269287109,-0.50106048584,0.0448,0.0929641723633,-1.29413604736
,,,0.0449,0.0330543518066,0.188636779785,0.0449,-0.0353813171387,1.34334564209,0.0449,-0.0536346435547,1.18236541748,0.0449,0.0944900512695,0.0215530395508,0.0449,0.110912322998,0.577545166016,0.0449,0.131893157959,-0.0999450683594
,,,0.045,0.0336647033691,0.51383972168,0.045,-0.0448226928711,0.911903381348,0.045,-0.0664138793945,0.535011291504,0.045,0.0868797302246,0.893592834473,0.045,0.0814056396484,1.49536132812,0.045,0.114860534668,1.11236572266
,,,0.0451,0.0315284729004,0.829887390137,0.0451,-0.0496864318848,0.425720214844,0.0451,-0.0718879699707,-0.166893005371,0.0451,0.0613403320312,1.59854888916,0.0451,0.0296974182129,1.99069976807,0.0451,0.0549507141113,1.89647674561
,,,0.0452,0.0290870666504,1.11846923828,0.0452,-0.0527191162109,-0.0968933105469,0.0452,-0.0706672668457,-0.865745544434,0.0452,0.0263595581055,1.98154449463,0.0452,-0.0274848937988,1.90563201904,0.0452,-0.0241279602051,1.92680358887
,,,0.0453,0.026969909668,1.39198303223,0.0453,-0.0530242919922,-0.610542297363,0.0453,-0.0588035583496,-1.46141052246,0.0453,-0.0137901306152,1.98459625244,0.0453,-0.0743103027344,1.28860473633,0.0453,-0.0928688049316,1.20964050293
,,,0.0454,0.0224113464355,1.62296295166,0.0454,-0.0490760803223,-1.09367370605,0.0454,-0.0387382507324,-1.89590454102,0.0454,-0.0481605529785,1.59854888916,0.0454,-0.105648040771,0.295066833496,0.0454,-0.127544403076,0.0185012817383
,,,0.0455,0.0187492370605,1.81446075439,0.0455,-0.0426864624023,-1.50699615479,0.0455,-0.013484954834,-2.1146774292,0.0455,-0.0755310058594,0.887489318848,0.0455,-0.109901428223,-0.78067779541,0.0455,-0.118732452393,-1.20010375977
,,,0.0456,0.0135803222656,1.96933746338,0.0456,-0.0302124023438,-1.83506011963,0.0456,0.011157989502,-2.08129882812,0.0456,-0.0913429260254,0.0276565551758,0.0456,-0.080394744873,-1.65576934814,0.0456,-0.0572776794434,-1.98097229004
,,,0.0457,0.0084114074707,2.06356048584,0.0457,-0.0177383422852,-2.04486846924,0.0457,0.0333595275879,-1.80473327637,0.0457,-0.0895309448242,-0.862693786621,0.0457,-0.0232124328613,-2.09045410156,0.0457,0.0254440307617,-2.01740264893
,,,0.0458,0.00354766845703,2.12135314941,0.0458,-0.00467300415039,-2.12688446045,0.0458,0.0537300109863,-1.31549835205,0.0458,-0.0691413879395,-1.59511566162,0.0458,0.0342559814453,-1.93538665771,0.0458,0.0935745239258,-1.29127502441
,,,0.0459,-0.00131607055664,2.1183013916,0.0459,0.00871658325195,-2.08129882812,0.0459,0.0671195983887,-0.695610046387,0.0459,-0.0332641601562,-2.03266143799,0.0459,0.0814056396484,-1.2638092041,0.0459,0.131587982178,-0.0968933105469
,,,0.046,-0.00587463378906,2.06966400146,0.046,0.0202751159668,-1.89895629883,0.046,0.0741004943848,0.00934600830078,0.046,0.00810623168945,-2.09331512451,0.046,0.111522674561,-0.248908996582,0.046,0.115776062012,1.11541748047
,,,0.0461,-0.0104522705078,1.97238922119,0.0461,0.0312232971191,-1.61628723145,0.0461,0.0701522827148,0.702285766602,0.0461,0.0446128845215,-1.75609588623,0.0461,0.106964111328,0.823783874512,0.0461,0.0537300109863,1.89647674561
,,,0.0462,-0.014705657959,1.82037353516,0.0462,0.041561126709,-1.22737884521,0.0462,0.0582885742188,1.32217407227,0.0462,0.0741004943848,-1.09977722168,0.0462,0.0704574584961,1.65939331055,0.0462,-0.0244331359863,1.93290710449
,,,0.0463,-0.0186538696289,1.6321182251,0.0463,0.0488662719727,-0.750350952148,0.0463,0.0388336181641,1.77192687988,0.0463,0.0923538208008,-0.242805480957,0.0463,0.0120544433594,2.02713012695,0.0463,-0.0919532775879,1.21269226074
,,,0.0464,-0.0232124328613,1.39808654785,0.0464,0.0537300109863,-0.24585723877,0.0464,0.0151062011719,2.00576782227,0.0464,0.0905227661133,0.64754486084,0.0464,-0.0396537780762,1.80530548096,0.0464,-0.127849578857,0.0185012817383
,,,0.0465,-0.0268745422363,1.13067626953,0.0465,0.0531196594238,0.270652770996,0.0465,-0.00892639160156,2.00271606445,0.0465,0.0707626342773,1.41639709473,0.0465,-0.0852584838867,1.07593536377,0.0465,-0.119018554688,-1.19705200195
,,,0.0466,-0.0286865234375,0.839042663574,0.0466,0.0512886047363,0.76904296875,0.0466,-0.030517578125,1.74446105957,0.0466,0.0363922119141,1.89952850342,0.0466,-0.108985900879,0.042724609375,0.0466,-0.0572776794434,-1.98097229004
,,,0.0467,-0.0311279296875,0.529098510742,0.0467,0.0449180603027,1.2279510498,0.0467,-0.0502967834473,1.28269195557,0.0467,-0.00284194946289,2.02407836914,0.0467,-0.105037689209,-1.01470947266,0.0467,0.0242233276367,-2.01435089111
,,,0.0468,-0.0320434570312,0.200843811035,0.0468,0.0339508056641,1.60160064697,0.0468,-0.0648880004883,0.65975189209,0.0468,-0.0387382507324,1.72939300537,0.0468,-0.0682258605957,-1.80778503418,0.0468,0.0935745239258,-1.29127502441
,,,0.0469,-0.0335693359375,-0.124359130859,0.0469,0.023307800293,1.86309814453,0.0469,-0.070972442627,-0.0331878662109,0.0469,-0.0691413879395,1.11846923828,0.0469,-0.00984191894531,-2.11162567139,0.0469,0.131282806396,-0.0968933105469
,,,0.047,-0.032958984375,-0.449371337891,0.047,0.0102424621582,2.01797485352,0.047,-0.0715827941895,-0.728988647461,0.047,-0.0889205932617,0.282859802246,0.047,0.0473403930664,-1.8138885498,0.047,0.116386413574,1.11541748047
,,,0.0471,-0.03173828125,-0.759315490723,0.0471,-0.00253677368164,2.03628540039,0.0471,-0.0621604919434,-1.4066696167,0.0471,-0.0919532775879,-0.613594055176,0.0471,0.091438293457,-1.05113983154,0.0471,0.0543403625488,1.89647674561
,,,0.0472,-0.0302124023438,-1.05419158936,0.0472,-0.0137901306152,1.91764831543,0.0472,-0.0439071655273,-1.82590484619,0.0472,-0.0764465332031,-1.4066696167,0.0472,0.113048553467,0.00324249267578,0.0472,-0.0247383117676,1.92985534668
,,,0.0473,-0.0271797180176,-1.32465362549,0.0473,-0.0256538391113,1.686668396,0.0473,-0.0183486938477,-2.08740234375,0.0473,-0.0442123413086,-1.94454193115,0.0473,0.100879669189,1.04560852051,0.0473,-0.0913429260254,1.21269226074
,,,0.0474,-0.0238227844238,-1.55868530273,0.0474,-0.0353813171387,1.34029388428,0.0474,0.00749588012695,-2.09941864014,0.0474,-0.00375747680664,-2.12078094482,0.0474,0.0588989257812,1.79004669189,0.0474,-0.128154754639,0.0215530395508
,,,0.0475,-0.0192642211914,-1.74694061279,0.0475,-0.0448226928711,0.90274810791,0.0475,0.0293922424316,-1.86557769775,0.0475,0.0345611572266,-1.88369750977,0.0475,0.00141143798828,2.02407836914,0.0475,-0.119323730469,-1.19705200195
,,,0.0476,-0.014705657959,-1.89895629883,0.0476,-0.049991607666,0.416564941406,0.0476,0.0497817993164,-1.42192840576,0.0476,0.0665092468262,-1.31855010986,0.0476,-0.0509071350098,1.66854858398,0.0476,-0.0569725036621,-1.98097229004
,,,0.0477,-0.00953674316406,-2.00519561768,0.0477,-0.0524139404297,-0.0999450683594,0.0477,0.0658988952637,-0.817108154297,0.0477,0.0890159606934,-0.50106048584,0.0477,-0.0931739807129,0.851058959961,0.0477,0.0248336791992,-2.01740264893
,,,0.0478,-0.00375747680664,-2.05383300781,0.0478,-0.0536346435547,-0.616645812988,0.0478,0.0728988647461,-0.118255615234,0.0478,0.0929641723633,0.401306152344,0.0478,-0.111122131348,-0.21858215332,0.0478,0.0935745239258,-1.2882232666
,,,0.0479,0.00141143798828,-2.05688476562,0.0479,-0.0496864318848,-1.09672546387,0.0479,0.0710678100586,0.589752197266,0.0479,0.0783729553223,1.21879577637,0.0479,-0.100479125977,-1.23958587646,0.0479,0.131282806396,-0.0999450683594
,,,0.048,0.0059700012207,-2.00519561768,0.048,-0.0411605834961,-1.51309967041,0.048,0.0619506835938,1.22489929199,0.048,0.0473403930664,1.80530548096,0.048,-0.0554656982422,-1.92623138428,0.048,0.115776062012,1.11846923828
,,,0.0481,0.0108528137207,-1.90505981445,0.0481,-0.0302124023438,-1.83506011963,0.0481,0.0424766540527,1.70803070068,0.0481,0.0084114074707,2.03018188477,0.0481,0.00507354736328,-2.09941864014,0.0481,0.0537300109863,1.89647674561
,,,0.0482,0.0154113769531,-1.75609588623,0.0482,-0.0183486938477,-2.04772949219,0.0482,0.0196647644043,1.98764801025,0.0482,-0.0280952453613,1.85699462891,0.0482,0.0582885742188,-1.68018341064,0.0482,-0.0241279602051,1.92985534668
,,,0.0483,0.019359588623,-1.56764984131,0.0483,-0.00467300415039,-2.13603973389,0.0483,-0.00436782836914,2.02102661133,0.0483,-0.0609397888184,1.32522583008,0.0483,0.101795196533,-0.707817077637,0.0483,-0.0916481018066,1.21269226074
,,,0.0484,0.0239181518555,-1.33380889893,0.0484,0.00871658325195,-2.08435058594,0.0484,-0.0271797180176,1.81140899658,0.0484,-0.0846672058105,0.535011291504,0.0484,0.113048553467,0.258636474609,0.0484,-0.128154754639,0.0154495239258
,,,0.0485,0.026969909668,-1.06639862061,0.0485,0.020580291748,-1.90811157227,0.0485,-0.0469398498535,1.37977600098,0.0485,-0.0922584533691,-0.355339050293,0.0485,0.0932693481445,1.25827789307,0.0485,-0.119323730469,-1.19400024414
,,,0.0486,0.0300025939941,-0.765419006348,0.0486,0.0315284729004,-1.61933898926,0.0486,-0.063362121582,0.790405273438,0.0486,-0.084056854248,-1.20296478271,0.0486,0.0464248657227,1.89342498779,0.0486,-0.0572776794434,-1.97792053223
,,,0.0487,0.0324440002441,-0.464630126953,0.0487,0.041561126709,-1.22737884521,0.0487,-0.0694465637207,0.0974655151367,0.0487,-0.0551605224609,-1.82304382324,0.0487,-0.0113677978516,1.99069976807,0.0487,0.0251388549805,-2.01740264893
,,,0.0488,0.0330543518066,-0.139427185059,0.0488,0.0488662719727,-0.750350952148,0.0488,-0.0728034973145,-0.613594055176,0.0488,-0.012264251709,-2.11772918701,0.0488,-0.0621604919434,1.51042938232,0.0488,0.0935745239258,-1.29127502441
,,,0.0489,0.0339508056641,0.185585021973,0.0489,0.0534248352051,-0.248908996582,0.0489,-0.0648880004883,-1.25465393066,0.0489,0.0239181518555,-1.9962310791,0.0489,-0.0998687744141,0.608062744141,0.0489,0.131587982178,-0.0999450683594
,,,0.049,0.0327491760254,0.510787963867,0.049,0.0537300109863,0.264549255371,0.049,-0.0466346740723,-1.76219940186,0.049,0.0582885742188,-1.51309967041,0.049,-0.111122131348,-0.473785400391,0.049,0.116081237793,1.11541748047
,,,0.0491,0.0315284729004,0.826835632324,0.0491,0.0509834289551,0.76904296875,0.0491,-0.0229072570801,-2.05688476562,0.0491,0.0841522216797,-0.747299194336,0.0491,-0.0925636291504,-1.43699645996,0.0491,0.0537300109863,1.89647674561
,,,0.0492,0.0296974182129,1.11846923828,0.0492,0.0446128845215,1.22489929199,0.0492,0.00232696533203,-2.11772918701,0.0492,0.0941848754883,0.139999389648,0.0492,-0.0417709350586,-2.02655792236,0.0492,-0.0247383117676,1.92985534668
,,,0.0493,0.0260543823242,1.38893127441,0.0493,0.0342559814453,1.59854888916,0.0493,0.0254440307617,-1.92928314209,0.0493,0.0844573974609,1.00002288818,0.0493,0.0178337097168,-2.04772949219,0.0493,-0.0916481018066,1.21269226074
,,,0.0494,0.0226974487305,1.62601470947,0.0494,0.023307800293,1.86309814453,0.0494,0.0461196899414,-1.51309967041,0.0494,0.057373046875,1.66854858398,0.0494,0.0695419311523,-1.50699615479,0.0494,-0.128154754639,0.0215530395508
