"100hz: Time (s)","100hz: Current (A)","100hz: Potential (V)","250hz: Time (s)","250hz: Current (A)","250hz: Potential (V)","400hz: Time (s)","400hz: Current (A)","400hz: Potential (V)","550hz: Time (s)","550hz: Current (A)","550hz: Potential (V)","700hz: Time (s)","700hz: Current (A)","700hz: Potential (V)","850hz: Time (s)","850hz: Current (A)","850hz: Potential (V)","1000hz: Time (s)","1000hz: Current (A)","1000hz: Potential (V)"
0.0536,-0.119190216064,-1.5775680542,0.0536,0.00125885009766,-0.933456420898,0.0536,0.0915908813477,0.826072692871,0.0536,-0.0775146484375,-0.231552124023,0.0536,-0.0513648986816,-2.03037261963,0.0536,0.0106811523438,-1.65958404541,0.0536,-0.0425338745117,-1.92699432373
0.0537,-0.116138458252,-1.51386260986,0.0537,-0.0163841247559,-1.17950439453,0.0537,0.0794219970703,0.358009338379,0.0537,-0.0577545166016,0.443077087402,0.0537,-0.0711250305176,-1.70822143555,0.0537,-0.0236892700195,-2.05478668213,0.0537,-0.059871673584,-1.11885070801
0.0538,-0.113105773926,-1.44081115723,0.0538,-0.0340270996094,-1.3952255249,0.0538,0.062084197998,-0.119018554688,0.0538,-0.0309753417969,1.05991363525,0.0538,-0.0799560546875,-1.06716156006,0.0538,-0.0525665283203,-1.89666748047,0.0538,-0.0559234619141,0.0967025756836
0.0539,-0.10913848877,-1.36795043945,0.0539,-0.0507545471191,-1.58061981201,0.0539,0.0417137145996,-0.605201721191,0.0539,-0.00207901000977,1.5552520752,0.0539,-0.0714302062988,-0.234603881836,0.0539,-0.0677871704102,-1.22509002686,0.0539,-0.0312805175781,1.25751495361
0.054,-0.105800628662,-1.28898620605,0.054,-0.0665664672852,-1.72348022461,0.054,0.0170707702637,-1.05800628662,0.054,0.0277137756348,1.85012817383,0.054,-0.0519752502441,0.625419616699,0.054,-0.0653457641602,-0.219345092773,0.054,0.00308990478516,1.9229888916
0.0541,-0.100631713867,-1.20391845703,0.0541,-0.0811576843262,-1.81770324707,0.0541,-0.00785827636719,-1.44081115723,0.0541,0.0532722473145,1.9229888916,0.0541,-0.0224685668945,1.36680603027,0.0541,-0.045280456543,0.819969177246,0.0541,0.0356292724609,1.83792114258
0.0542,-0.096378326416,-1.11274719238,0.0542,-0.0924110412598,-1.87854766846,0.0542,-0.0325012207031,-1.74179077148,0.0542,0.0718307495117,1.76792144775,0.0542,0.0100898742676,1.83486938477,0.0542,-0.0133323669434,1.63135528564,0.0542,0.0535774230957,1.03569030762
0.0543,-0.0909042358398,-1.0124206543,0.0543,-0.102157592773,-1.88446044922,0.0543,-0.0562286376953,-1.92699432373,0.0543,0.0827789306641,1.39122009277,0.0543,0.0398826599121,1.94721221924,0.0543,0.0201225280762,1.96857452393,0.0543,0.0490188598633,-0.173759460449
0.0544,-0.0851249694824,-0.918197631836,0.0544,-0.108833312988,-1.84497833252,0.0544,-0.0759887695312,-2.00614929199,0.0544,0.0818634033203,0.850296020508,0.0544,0.0617790222168,1.62220001221,0.0544,0.0484085083008,1.74674987793,0.0544,0.0255966186523,-1.340675354
0.0545,-0.0796508789062,-0.814819335938,0.0545,-0.113105773926,-1.76601409912,0.0545,-0.0924110412598,-1.95140838623,0.0545,0.0712203979492,0.169563293457,0.0545,0.0715255737305,1.07822418213,0.0545,0.0611686706543,1.02348327637,0.0545,-0.00938415527344,-2.01225280762
0.0546,-0.0723457336426,-0.699424743652,0.0546,-0.114612579346,-1.63841247559,0.0546,-0.101852416992,-1.784324646,0.0546,0.0520515441895,-0.486755371094,0.0546,0.0663566589355,0.26683807373,0.0546,0.0566101074219,0.00553131103516,0.0546,-0.0422286987305,-1.91802978516
0.0547,-0.0659561157227,-0.584030151367,0.0547,-0.113105773926,-1.46522521973,0.0547,-0.105495452881,-1.51081085205,0.0547,0.0262069702148,-1.1157989502,0.0547,0.0484085083008,-0.602149963379,0.0547,0.0344085693359,-1.03073120117,0.0547,-0.0595664978027,-1.10359191895
0.0548,-0.0592613220215,-0.498962402344,0.0548,-0.10913848877,-1.26152038574,0.0548,-0.102767944336,-1.13697052002,0.0548,-0.00329971313477,-1.6170501709,0.0548,0.0201225280762,-1.37405395508,0.0548,0.00247955322266,-1.79634094238,0.0548,-0.0559234619141,0.0967025756836
0.0549,-0.0528717041016,-0.410842895508,0.0549,-0.102157592773,-1.02462768555,0.0549,-0.093936920166,-0.702476501465,0.0549,-0.0321960449219,-1.93309783936,0.0549,-0.0124359130859,-1.88446044922,0.0549,-0.0312805175781,-2.06680297852,0.0549,-0.0312805175781,1.25751495361
0.055,-0.0461959838867,-0.304412841797,0.055,-0.0930213928223,-0.763320922852,0.055,-0.079345703125,-0.219345092773,0.055,-0.058650970459,-2.03037261963,0.055,-0.0437545776367,-2.05478668213,0.055,-0.0580406188965,-1.77822113037,0.055,0.00339508056641,1.91993713379
0.0551,-0.0391960144043,-0.194931030273,0.0551,-0.0814628601074,-0.477600097656,0.0551,-0.0601768493652,0.263786315918,0.0551,-0.078125,-1.89361572266,0.0551,-0.0665664672852,-1.82991027832,0.0551,-0.0687026977539,-1.00631713867,0.0551,0.0356292724609,1.84097290039
0.0552,-0.0318908691406,-0.0825881958008,0.0552,-0.0668716430664,-0.182914733887,0.0552,-0.036449432373,0.734901428223,0.0552,-0.0896835327148,-1.52893066406,0.0552,-0.0790405273438,-1.27372741699,0.0552,-0.0617027282715,0.0724792480469,0.0552,0.0535774230957,1.03874206543
0.0553,-0.0248908996582,0.0358581542969,0.0553,-0.0516700744629,0.111961364746,0.0553,-0.0121307373047,1.1510848999,0.0553,-0.0905990600586,-1.00021362305,0.0553,-0.0747871398926,-0.480651855469,0.0553,-0.0385856628418,1.04179382324,0.0553,0.0493240356445,-0.170707702637
0.0554,-0.0172996520996,0.148391723633,0.0554,-0.0346374511719,0.415802001953,0.0554,0.0125122070312,1.49459838867,0.0554,-0.0805473327637,-0.353050231934,0.0554,-0.0589561462402,0.391387939453,0.0554,-0.00574111938477,1.75590515137,0.0554,0.0252914428711,-1.34372711182
0.0555,-0.00968933105469,0.260734558105,0.0555,-0.0169944763184,0.692367553711,0.0555,0.0368499755859,1.74369812012,0.0555,-0.0617027282715,0.324630737305,0.0555,-0.0306701660156,1.18160247803,0.0555,0.0277137756348,1.96857452393,0.0555,-0.00907897949219,-2.01225280762
0.0556,-0.00238418579102,0.382423400879,0.0556,0.00125885009766,0.971794128418,0.0556,0.0584411621094,1.87435150146,0.0556,-0.0355339050293,0.962829589844,0.0556,0.000953674316406,1.73759460449,0.0556,0.0529670715332,1.62220001221,0.0556,-0.0425338745117,-1.91802978516
0.0557,0.00581741333008,0.494766235352,0.0557,0.0185966491699,1.22413635254,0.0557,0.0763893127441,1.89266204834,0.0557,-0.00694274902344,1.4762878418,0.0557,0.0319862365723,1.95941925049,0.0557,0.0617790222168,0.801658630371,0.0557,-0.0595664978027,-1.11885070801
0.0558,0.013427734375,0.604248046875,0.0558,0.0365447998047,1.43375396729,0.0558,0.0894546508789,1.77707672119,0.0558,0.0222396850586,1.81655883789,0.0558,0.0572204589844,1.79843902588,0.0558,0.0529670715332,-0.24356842041,0.0558,-0.0556182861328,0.0936508178711
0.0559,0.0207328796387,0.716590881348,0.0559,0.0535774230957,1.62220001221,0.0559,0.0964546203613,1.56135559082,0.0559,0.0499153137207,1.93214416504,0.0559,0.0699996948242,1.28784179688,0.0559,0.0277137756348,-1.25255584717,0.0559,-0.0315856933594,1.2544631958
0.056,0.0286293029785,0.819969177246,0.056,0.0690841674805,1.76200866699,0.056,0.0970649719238,1.23310089111,0.056,0.0690841674805,1.81655883789,0.056,0.0693893432617,0.516128540039,0.056,-0.00543594360352,-1.90887451172,0.056,0.00370025634766,1.9229888916
0.0561,0.0359344482422,0.926208496094,0.0561,0.0830841064453,1.86214447021,0.0561,0.0915908813477,0.829124450684,0.0561,0.0815582275391,1.47933959961,0.0561,0.055103302002,-0.349998474121,0.0561,-0.0382804870605,-2.0486831665,0.0561,0.0353240966797,1.83792114258
0.0562,0.0441360473633,1.02653503418,0.0562,0.0946426391602,1.91688537598,0.0562,0.0797271728516,0.367164611816,0.0562,0.0830841064453,0.959777832031,0.0562,0.0286293029785,-1.17034912109,0.0562,-0.0617027282715,-1.63841247559,0.0562,0.0535774230957,1.03874206543
0.0563,0.0511360168457,1.11770629883,0.0563,0.104370117188,1.92604064941,0.0563,0.0623893737793,-0.1220703125,0.0563,0.0739479064941,0.321578979492,0.0563,-0.00268936157227,-1.77211761475,0.0563,-0.0687026977539,-0.769233703613,0.0563,0.0496292114258,-0.176811218262
0.0564,0.0584411621094,1.2149810791,0.0564,0.110759735107,1.88655853271,0.0564,0.0417137145996,-0.596046447754,0.0564,0.0566101074219,-0.353050231934,0.0564,-0.0361442565918,-2.0486831665,0.0564,-0.0580406188965,0.27904510498,0.0564,0.0249862670898,-1.34658813477
0.0565,0.0651359558105,1.30004882812,0.0565,0.11531829834,1.80759429932,0.0565,0.0152587890625,-1.0913848877,0.0565,0.0313758850098,-1.06105804443,0.0565,-0.0607872009277,-1.92699432373,0.0565,-0.0309753417969,1.24835968018,0.0565,-0.00907897949219,-2.01225280762
0.0566,0.0718307495117,1.37901306152,0.0566,0.117149353027,1.67675018311,0.0566,-0.00755310058594,-1.44081115723,0.0566,0.00247955322266,-1.53198242188,0.0566,-0.07568359375,-1.46522521973,0.0566,0.00247955322266,1.85317993164,0.0566,-0.0425338745117,-1.92108154297
0.0567,0.0785064697266,1.46408081055,0.0567,0.115623474121,1.50051116943,0.0567,-0.0325012207031,-1.73873901367,0.0567,-0.027027130127,-1.89361572266,0.0567,-0.0772094726562,-0.717735290527,0.0567,0.0350189208984,1.93214416504,0.0567,-0.0604820251465,-1.02157592773
0.0568,0.0845909118652,1.52187347412,0.0568,0.11137008667,1.30615234375,0.0568,-0.0559234619141,-1.92699432373,0.0568,-0.0543975830078,-2.03037261963,0.0568,-0.0644302368164,0.139236450195,0.0568,0.0566101074219,1.45797729492,0.0568,-0.0556182861328,0.0905990600586
0.0569,0.0903701782227,1.59473419189,0.0569,0.104675292969,1.06296539307,0.0569,-0.0750732421875,-2.00309753418,0.0569,-0.0750732421875,-1.93309783936,0.0569,-0.0398063659668,0.971794128418,0.0569,0.0611686706543,0.567626953125,0.0569,-0.0315856933594,1.25141143799
0.057,0.0955390930176,1.65252685547,0.057,0.0952339172363,0.807762145996,0.057,-0.0918006896973,-1.94530487061,0.057,-0.0881576538086,-1.6170501709,0.057,-0.00846862792969,1.61304473877,0.057,0.048713684082,-0.495910644531,0.057,0.00339508056641,1.91688537598
0.0571,0.100727081299,1.70116424561,0.0571,0.0836944580078,0.522041320801,0.0571,-0.10124206543,-1.784324646,0.0571,-0.0909042358398,-1.10359191895,0.0571,0.0243759155273,1.93824768066,0.0571,0.0204277038574,-1.44081115723,0.0571,0.0353240966797,1.83486938477
0.0572,0.10498046875,1.74369812012,0.0572,0.0690841674805,0.224304199219,0.0572,-0.1051902771,-1.50775909424,0.0572,-0.0829887390137,-0.480651855469,0.0572,0.0511360168457,1.88045501709,0.0572,-0.0136375427246,-2.00309753418,0.0572,0.0532722473145,1.03569030762
0.0573,0.109233856201,1.78318023682,0.0573,0.053882598877,-0.0734329223633,0.0573,-0.102767944336,-1.13391876221,0.0573,-0.0653457641602,0.200080871582,0.0573,0.0678634643555,1.45797729492,0.0573,-0.0455856323242,-2.0092010498,0.0573,0.0493240356445,-0.179862976074
0.0574,0.11287689209,1.81350708008,0.0574,0.0368499755859,-0.371170043945,0.0574,-0.0936317443848,-0.699424743652,0.0574,-0.041618347168,0.85334777832,0.0574,0.0712203979492,0.753021240234,0.0574,-0.0653457641602,-1.46522521973,0.0574,0.0252914428711,-1.34963989258
0.0575,0.116233825684,1.83792114258,0.0575,0.0189018249512,-0.656890869141,0.0575,-0.0799560546875,-0.222396850586,0.0575,-0.0121307373047,1.39427185059,0.0575,0.0602722167969,-0.106811523438,0.0575,-0.0680923461914,-0.538444519043,0.0575,-0.00968933105469,-2.01225280762
0.0576,0.119571685791,1.85317993164,0.0576,0.00156402587891,-0.936508178711,0.0576,-0.0595664978027,0.260734558105,0.0576,0.0170707702637,1.76792144775,0.0576,0.0368499755859,-0.966835021973,0.0576,-0.0528717041016,0.522041320801,0.0576,-0.0422286987305,-1.92699432373
0.0577,0.12170791626,1.8590927124,0.0577,-0.0166893005371,-1.18255615234,0.0577,-0.0370597839355,0.728797912598,0.0577,0.045051574707,1.92604064941,0.0577,0.00642776489258,-1.63536071777,0.0577,-0.0239753723145,1.42459869385,0.0577,-0.059871673584,-1.11885070801
0.0578,0.123519897461,1.86519622803,0.0578,-0.0343322753906,-1.39827728271,0.0578,-0.0124359130859,1.15718841553,0.0578,0.0660514831543,1.85012817383,0.0578,-0.0261116027832,-2.00614929199,0.0578,0.0106811523438,1.91383361816,0.0578,-0.0559234619141,0.0875473022461
0.0579,0.125045776367,1.85604095459,0.0579,-0.0510597229004,-1.58367156982,0.0579,0.0131225585938,1.49154663086,0.0579,0.0800323486328,1.5552520752,0.0579,-0.0543975830078,-2.00614929199,0.0579,0.0411033630371,1.86519622803,0.0579,-0.0312805175781,1.25141143799
0.058,0.12565612793,1.8440246582,0.058,-0.0668716430664,-1.72348022461,0.058,0.0368499755859,1.7406463623,0.058,0.0836944580078,1.06296539307,0.058,-0.0732612609863,-1.63536071777,0.058,0.0587463378906,1.27582550049,0.058,0.00308990478516,1.91383361816
0.0581,0.126571655273,1.82571411133,0.0581,-0.0814628601074,-1.8238067627,0.0581,0.0587463378906,1.87435150146,0.0581,0.0760841369629,0.44002532959,0.0581,-0.0790405273438,-0.960731506348,0.0581,0.0596618652344,0.30632019043,0.0581,0.0356292724609,1.83792114258
0.0582,0.125961303711,1.79538726807,0.0582,-0.0930213928223,-1.88140869141,0.0582,0.0763893127441,1.8835067749,0.0582,0.0599670410156,-0.231552124023,0.0582,-0.0692939758301,-0.112915039062,0.0582,0.0426292419434,-0.741958618164,0.0582,0.0529670715332,1.03569030762
0.0583,0.125350952148,1.7650604248,0.0583,-0.102157592773,-1.88751220703,0.0583,0.089168548584,1.780128479,0.0583,0.0359344482422,-0.900077819824,0.0583,-0.0483131408691,0.743865966797,0.0583,0.0125122070312,-1.6170501709,0.0583,0.0493240356445,-0.176811218262
0.0584,0.124435424805,1.71947479248,0.0584,-0.10913848877,-1.84803009033,0.0584,0.0961494445801,1.55830383301,0.0584,0.00764846801758,-1.45606994629,0.0584,-0.0145530700684,1.51271820068,0.0584,-0.021858215332,-2.05173492432,0.0584,0.0249862670898,-1.34963989258
0.0585,0.122928619385,1.67675018311,0.0585,-0.113410949707,-1.76906585693,0.0585,0.0961494445801,1.18160247803,0.0585,-0.021858215332,-1.84497833252,0.0585,0.0146484375,1.87435150146,0.0585,-0.0519752502441,-1.92108154297,0.0585,-0.00968933105469,-2.01511383057
0.0586,0.120792388916,1.61914825439,0.0586,-0.114917755127,-1.63841247559,0.0586,0.0909805297852,0.826072692871,0.0586,-0.0498390197754,-2.03037261963,0.0586,0.0441360473633,1.93824768066,0.0586,-0.0671768188477,-1.2767791748,0.0586,-0.0425338745117,-1.92413330078
0.0587,0.118045806885,1.5552520752,0.0587,-0.113105773926,-1.44996643066,0.0587,0.0797271728516,0.358009338379,0.0587,-0.0720405578613,-1.96952819824,0.0587,0.0642204284668,1.61304473877,0.0587,-0.0662612915039,-0.289154052734,0.0587,-0.059871673584,-1.02767944336
0.0588,0.114707946777,1.48849487305,0.0588,-0.109443664551,-1.26457214355,0.0588,0.062084197998,-0.1220703125,0.0588,-0.0869369506836,-1.69315338135,0.0588,0.0712203979492,0.977897644043,0.0588,-0.0470924377441,0.759124755859,0.0588,-0.0559234619141,0.0936508178711
0.0589,0.11137008667,1.4123916626,0.0589,-0.102767944336,-1.02767944336,0.0589,0.0417137145996,-0.605201721191,0.0589,-0.0912094116211,-1.21593475342,0.0589,0.064525604248,0.14533996582,0.0589,-0.0157737731934,1.58863067627,0.0589,-0.0315856933594,1.25141143799
0.059,0.107402801514,1.33647918701,0.059,-0.0933265686035,-0.760269165039,0.059,0.0173759460449,-1.05800628662,0.059,-0.0857353210449,-0.599098205566,0.059,0.045051574707,-0.72078704834,0.059,0.0182914733887,1.9624710083,0.059,0.00308990478516,1.91688537598
0.0591,0.103454589844,1.25141143799,0.0591,-0.0817680358887,-0.480651855469,0.0591,-0.00816345214844,-1.44081115723,0.0591,-0.0692939758301,0.0724792480469,0.0591,0.0155639648438,-1.46522521973,0.0591,0.0468826293945,1.76792144775,0.0591,0.0353240966797,1.83486938477
0.0592,0.0985908508301,1.16634368896,0.0592,-0.0668716430664,-0.189018249512,0.0592,-0.0325012207031,-1.74179077148,0.0592,-0.0467872619629,0.73184967041,0.0592,-0.0169944763184,-1.93309783936,0.0592,0.0611686706543,1.07517242432,0.0592,0.0535774230957,1.0326385498
0.0593,0.0934219360352,1.06906890869,0.0593,-0.0516700744629,0.111961364746,0.0593,-0.0565338134766,-1.93004608154,0.0593,-0.0179100036621,1.30615234375,0.0593,-0.0473976135254,-2.04257965088,0.0593,0.0572204589844,0.0663757324219,0.0593,0.0490188598633,-0.176811218262
0.0594,0.0885581970215,0.968742370605,0.0594,-0.0349426269531,0.406646728516,0.0594,-0.07568359375,-2.00614929199,0.0594,0.0119018554688,1.71337127686,0.0594,-0.0692939758301,-1.77516937256,0.0594,0.0362396240234,-0.982093811035,0.0594,0.0246810913086,-1.34658813477
0.0595,0.0824737548828,0.871658325195,0.0595,-0.0169944763184,0.692367553711,0.0595,-0.0921058654785,-1.95751190186,0.0595,0.0398826599121,1.91078186035,0.0595,-0.078125,-1.17645263672,0.0595,0.00431060791016,-1.76296234131,0.0595,-0.00938415527344,-2.01511383057
0.0596,0.0751686096191,0.762176513672,0.0596,0.000648498535156,0.968742370605,0.0596,-0.101547241211,-1.78737640381,0.0596,0.0626945495605,1.88045501709,0.0596,-0.0732612609863,-0.359153747559,0.0596,-0.029468536377,-2.07290649414,0.0596,-0.0425338745117,-1.92413330078
0.0597,0.0693893432617,0.655746459961,0.0597,0.0192070007324,1.22108459473,0.0597,-0.104885101318,-1.50775909424,0.0597,0.0779151916504,1.62220001221,0.0597,-0.0556182861328,0.506973266602,0.0597,-0.0568389892578,-1.81159973145,0.0597,-0.059871673584,-1.12190246582
0.0598,0.0623893737793,0.543403625488,0.0598,0.0365447998047,1.43375396729,0.0598,-0.103073120117,-1.14002227783,0.0598,0.0833892822266,1.16634368896,0.0598,-0.027027130127,1.27582550049,0.0598,-0.0683975219727,-1.06410980225,0.0598,-0.0559234619141,0.0905990600586
0.0599,0.0554084777832,0.433921813965,0.0599,0.0535774230957,1.61914825439,0.0599,-0.0936317443848,-0.699424743652,0.0599,0.0788116455078,0.558662414551,0.0599,0.00520706176758,1.78623199463,0.0599,-0.0629234313965,-0.0339508056641,0.0599,-0.0312805175781,1.25141143799
0.06,0.048713684082,0.315475463867,0.06,0.0690841674805,1.76200866699,0.06,-0.0799560546875,-0.225448608398,0.06,0.063304901123,-0.10986328125,0.06,0.0359344482422,1.95636749268,0.06,-0.0404167175293,0.98705291748,0.06,0.00308990478516,1.91383361816
0.0601,0.0411033630371,0.200080871582,0.0601,0.0830841064453,1.8590927124,0.0601,-0.0601768493652,0.257682800293,0.0601,0.0414085388184,-0.778388977051,0.0601,0.0596618652344,1.73759460449,0.0601,-0.00816345214844,1.72538757324,0.0601,0.0353240966797,1.83792114258
0.0602,0.0331878662109,0.0875473022461,0.0602,0.0949478149414,1.91688537598,0.0602,-0.0373649597168,0.728797912598,0.0602,0.0128173828125,-1.36795043945,0.0602,0.0706100463867,1.1905670166,0.0602,0.0259017944336,1.97162628174,0.0602,0.0532722473145,1.03569030762
0.0603,0.0252914428711,-0.0339508056641,0.0603,0.104370117188,1.9229888916,0.0603,-0.0127220153809,1.14498138428,0.0603,-0.0166893005371,-1.78737640381,0.0603,0.0678634643555,0.391387939453,0.0603,0.051441192627,1.65252685547,0.0603,0.0490188598633,-0.179862976074
0.0604,0.0176811218262,-0.146293640137,0.0604,0.111064910889,1.88655853271,0.0604,0.0125122070312,1.49154663086,0.0604,-0.045280456543,-2.01511383057,0.0604,0.0496292114258,-0.565719604492,0.0604,0.0617790222168,0.862503051758,0.0604,0.0249862670898,-1.34372711182
0.0605,0.0100898742676,-0.264930725098,0.0605,0.115623474121,1.80759429932,0.0605,0.0389671325684,1.75895690918,0.0605,-0.0690078735352,-1.99394226074,0.0605,0.0246810913086,-1.2767791748,0.0605,0.053882598877,-0.182914733887,0.0605,-0.00968933105469,-2.01511383057
0.0606,0.00217437744141,-0.37727355957,0.0606,0.117149353027,1.67980194092,0.0606,0.0584411621094,1.87435150146,0.0606,-0.0851249694824,-1.7599105835,0.0606,-0.00755310058594,-1.83582305908,0.0606,0.0295448303223,-1.19781494141,0.0606,-0.0425338745117,-1.92413330078
0.0607,-0.00604629516602,-0.492858886719,0.0607,0.115928649902,1.50966644287,0.0607,0.0757789611816,1.8835067749,0.0607,-0.0915145874023,-1.3162612915,0.0607,-0.038890838623,-2.05478668213,0.0607,-0.00329971313477,-1.87854766846,0.0607,-0.059871673584,-1.0763168335
0.0608,-0.0136375427246,-0.605201721191,0.0608,0.111064910889,1.30004882812,0.0608,0.0894546508789,1.77707672119,0.0608,-0.0872421264648,-0.717735290527,0.0608,-0.0641250610352,-1.88751220703,0.0608,-0.0367546081543,-2.05764770508,0.0608,-0.0559234619141,0.0875473022461
0.0609,-0.0212478637695,-0.711631774902,0.0609,0.104370117188,1.05686187744,0.0609,0.0961494445801,1.55830383301,0.0609,-0.0726509094238,-0.0522613525391,0.0609,-0.076904296875,-1.37405395508,0.0609,-0.0607872009277,-1.67484283447,0.0609,-0.0315856933594,1.25141143799
0.061,-0.0291633605957,-0.820922851562,0.061,0.0949478149414,0.801658630371,0.061,0.0967597961426,1.23023986816,0.061,-0.0507545471191,0.619316101074,0.061,-0.0765991210938,-0.605201721191,0.061,-0.0690078735352,-0.84228515625,0.061,0.00339508056641,1.91383361816
0.0611,-0.0361442565918,-0.924301147461,0.0611,0.0833892822266,0.519180297852,0.0611,0.0909805297852,0.826072692871,0.0611,-0.0233840942383,1.2149810791,0.0611,-0.0613975524902,0.257682800293,0.0611,-0.0589561462402,0.215148925781,0.0611,0.0353240966797,1.83792114258
0.0612,-0.0446701049805,-1.01852416992,0.0612,0.0690841674805,0.224304199219,0.0612,0.0794219970703,0.361061096191,0.0612,0.00642776489258,1.65557861328,0.0612,-0.0361442565918,1.0721206665,0.0612,-0.0312805175781,1.2544631958,0.0612,0.0529670715332,1.03569030762
0.0613,-0.0516700744629,-1.11885070801,0.0613,0.053882598877,-0.0795364379883,0.0613,0.0623893737793,-0.1220703125,0.0613,0.0347137451172,1.89266204834,0.0613,-0.00391006469727,1.67675018311,0.0613,0.000648498535156,1.83181762695,0.0613,0.0496292114258,-0.176811218262
0.0614,-0.058650970459,-1.21002197266,0.0614,0.0368499755859,-0.374221801758,0.0614,0.0414085388184,-0.605201721191,0.0614,0.0593566894531,1.90467834473,0.0614,0.0277137756348,1.95026397705,0.0614,0.0328826904297,1.94721221924,0.0614,0.0246810913086,-1.34658813477
0.0615,-0.0656509399414,-1.29508972168,0.0615,0.0185966491699,-0.659942626953,0.0615,0.0170707702637,-1.05495452881,0.0615,0.0754737854004,1.68895721436,0.0615,0.053882598877,1.83792114258,0.0615,0.0559997558594,1.49459838867,0.0615,-0.00938415527344,-2.01511383057
0.0616,-0.0717353820801,-1.37100219727,0.0616,0.00125885009766,-0.936508178711,0.0616,-0.00816345214844,-1.44691467285,0.0616,0.0830841064453,1.26056671143,0.0616,0.0693893432617,1.3578414917,0.0616,0.0617790222168,0.625419616699,0.0616,-0.0425338745117,-1.92699432373
0.0617,-0.0790405273438,-1.44691467285,0.0617,-0.0169944763184,-1.18865966797,0.0617,-0.0325012207031,-1.73873901367,0.0617,0.0806427001953,0.677108764648,0.0617,0.0699996948242,0.631523132324,0.0617,0.0493240356445,-0.435066223145,0.0617,-0.059871673584,-1.11885070801
0.0618,-0.0848197937012,-1.51386260986,0.0618,-0.0346374511719,-1.40132904053,0.0618,-0.0559234619141,-1.92699432373,0.0618,0.0669479370117,0.0116348266602,0.0618,0.0575256347656,-0.228500366211,0.0618,0.0222396850586,-1.3952255249,0.0618,-0.0556182861328,0.0905990600586
0.0619,-0.0905990600586,-1.58061981201,0.0619,-0.0516700744629,-1.58977508545,0.0619,-0.07568359375,-2.0092010498,0.0619,0.0456619262695,-0.659942626953,0.0619,0.0328826904297,-1.07021331787,0.0619,-0.0115203857422,-1.97868347168,0.0619,-0.0315856933594,1.25141143799
0.062,-0.0957679748535,-1.63536071777,0.062,-0.0671768188477,-1.72958374023,0.062,-0.0921058654785,-1.94835662842,0.062,0.0182914733887,-1.27372741699,0.062,0.00156402587891,-1.71127319336,0.062,-0.0437545776367,-2.01816558838,0.062,0.00339508056641,1.91688537598
0.0621,-0.100021362305,-1.68399810791,0.0621,-0.0811576843262,-1.82685852051,0.0621,-0.101547241211,-1.78737640381,0.0621,-0.0115203857422,-1.72958374023,0.0621,-0.0303649902344,-2.03037261963,0.0621,-0.0644302368164,-1.50775909424,0.0621,0.0353240966797,1.83486938477
0.0622,-0.1051902771,-1.72653198242,0.0622,-0.0933265686035,-1.88446044922,0.0622,-0.105495452881,-1.50775909424,0.0622,-0.0404167175293,-1.99394226074,0.0622,-0.0580406188965,-1.97868347168,0.0622,-0.0680923461914,-0.596046447754,0.0622,0.0529670715332,1.02958679199
0.0623,-0.108833312988,-1.7599105835,0.0623,-0.102462768555,-1.89056396484,0.0623,-0.103073120117,-1.14002227783,0.0623,-0.0647354125977,-2.024269104,0.0623,-0.0744819641113,-1.54724121094,0.0623,-0.0537872314453,0.46443939209,0.0623,0.0493240356445,-0.182914733887
0.0624,-0.112190246582,-1.79042816162,0.0624,-0.109443664551,-1.85413360596,0.0624,-0.093936920166,-0.702476501465,0.0624,-0.0826835632324,-1.81465148926,0.0624,-0.0790405273438,-0.851440429688,0.0624,-0.025806427002,1.38511657715,0.0624,0.0243759155273,-1.35269165039
0.0625,-0.115222930908,-1.81159973145,0.0625,-0.113716125488,-1.77211761475,0.0625,-0.0765991210938,-0.161552429199,0.0625,-0.0912094116211,-1.36184692383,0.0625,-0.0668716430664,0.0146865844727,0.0625,0.00886917114258,1.91078186035,0.0625,-0.00968933105469,-2.01511383057
0.0626,-0.118579864502,-1.8238067627,0.0626,-0.114917755127,-1.63536071777,0.0626,-0.059871673584,0.257682800293,0.0626,-0.0887680053711,-0.839233398438,0.0626,-0.0446701049805,0.859451293945,0.0626,0.0398826599121,1.88655853271,0.0626,-0.0425338745117,-1.92699432373
0.0627,-0.120697021484,-1.83296203613,0.0627,-0.11402130127,-1.47438049316,0.0627,-0.0370597839355,0.728797912598,0.0627,-0.0759887695312,-0.170707702637,0.0627,-0.0133323669434,1.52797698975,0.0627,0.0584411621094,1.32732391357,0.0627,-0.0604820251465,-1.03073120117
0.0628,-0.122833251953,-1.83296203613,0.0628,-0.109748840332,-1.26762390137,0.0628,-0.0127220153809,1.14498138428,0.0628,-0.0550079345703,0.497817993164,0.0628,0.0189018249512,1.90467834473,0.0628,0.0602722167969,0.385475158691,0.0628,-0.0562286376953,0.0844955444336
0.0629,-0.123748779297,-1.8238067627,0.0629,-0.103073120117,-1.03378295898,0.0629,0.0131225585938,1.49154663086,0.0629,-0.0285530090332,1.1116027832,0.0629,0.0477981567383,1.90467834473,0.0629,0.0444412231445,-0.681114196777,0.0629,-0.0315856933594,1.24835968018
